DataSupplier,DataSet,Commodity,Species,SpeciesType,SACN,Volume,Units,CalendarYear,TemporalResolution,Flag,FlagDescription
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other freshwater fish,Freshwater,Lean,NA,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Mussel,Molluscs,Shellfish,6771121200,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,373958100,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,15015000,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,300000,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,1500000,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other molluscs,Molluscs,Shellfish,450000,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,3360000,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Cockle,Molluscs,Shellfish,751290000,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,300000,Grams,2013,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,89511000000,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,820870000,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Seabass,Marine,Lean,125000000,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Halibut,Marine,Oily,29700000,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other marine fish,Marine,Lean,200000,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,201939000,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,124237320,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,4643045830,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Char,Freshwater,Oily,4419970,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Tilapia,Freshwater,Lean,52048980,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Carp,Freshwater,Lean,1974000,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other freshwater fish,Freshwater,Lean,109220,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Mussel,Molluscs,Shellfish,5900512800,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,497826900,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,8380800,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,300000,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,1800000,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other molluscs,Molluscs,Shellfish,525000,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,1320000,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Cockle,Molluscs,Shellfish,1560000,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,4508100,Grams,2014,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,85861000000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,2011540000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Seabass,Marine,Lean,NA,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Halibut,Marine,Oily,25200000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other marine fish,Marine,Lean,50000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,227218500,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,137299000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,4369062300,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Char,Freshwater,Oily,4863300,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Tilapia,Freshwater,Lean,1463000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Carp,Freshwater,Lean,1974000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other freshwater fish,Freshwater,Lean,275200,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Mussel,Molluscs,Shellfish,5770290000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,549474300,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,7189500,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,300000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,1200000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other molluscs,Molluscs,Shellfish,600000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,1740000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Cockle,Molluscs,Shellfish,913380000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,567000,Grams,2015,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,81408500000,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,1616370000,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Seabass,Marine,Lean,NA,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Halibut,Marine,Oily,NA,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other marine fish,Marine,Lean,40510000,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,175940000,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,116405300,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,4339584080,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Char,Freshwater,Oily,7189600,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Tilapia,Freshwater,Lean,2359800,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Carp,Freshwater,Lean,2536800,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other freshwater fish,Freshwater,Lean,434300,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Mussel,Molluscs,Shellfish,4405578000,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,649512000,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,6900000,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,1800000,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,1200000,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other molluscs,Molluscs,Shellfish,0,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,960000,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Cockle,Molluscs,Shellfish,405000,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,300000,Grams,2016,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,94853500000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,1497260000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Seabass,Marine,Lean,NA,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Halibut,Marine,Oily,NA,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other marine fish,Marine,Lean,38500000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,311550000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,117823440,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,4110523940,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Char,Freshwater,Oily,6398400,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Tilapia,Freshwater,Lean,399000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Carp,Freshwater,Lean,1050000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other freshwater fish,Freshwater,Lean,NA,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Mussel,Molluscs,Shellfish,4853478000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,675945000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,8100000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,3300000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,1800000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other molluscs,Molluscs,Shellfish,NA,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,5850000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Cockle,Molluscs,Shellfish,1567028400,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,390000,Grams,2017,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,78012500000,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,1446090000,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Seabass,Marine,Lean,NA,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Halibut,Marine,Oily,NA,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other marine fish,Marine,Lean,42500000,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,303945000,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,94225040,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,3653354820,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Char,Freshwater,Oily,2614400,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Tilapia,Freshwater,Lean,NA,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Carp,Freshwater,Lean,1218000,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other freshwater fish,Freshwater,Lean,NA,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Mussel,Molluscs,Shellfish,4274100000,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,696075000,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,5550000,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,300000,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,1200000,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other molluscs,Molluscs,Shellfish,NA,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,3318000,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Cockle,Molluscs,Shellfish,1332078000,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Clam,Molluscs,Shellfish,NA,Grams,2018,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,1.02E+11,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,1755690000,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Seabass,Marine,Lean,NA,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Halibut,Marine,Oily,NA,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other marine fish,Marine,Lean,59000000,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Salmon,Diadromous,Oily,337365000,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,87450390,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Trout,Diadromous,Oily,3746818760,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Char,Freshwater,Oily,2625150,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Tilapia,Freshwater,Lean,NA,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Carp,Freshwater,Lean,NA,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other freshwater fish,Freshwater,Lean,322500,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Mussel,Molluscs,Shellfish,3979050000,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,792627000,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Oyster,Molluscs,Shellfish,5668200,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,300000,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Scallop,Molluscs,Shellfish,900000,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
CEFAS,Aquaculture excluding hatcheries and nurseries ,Production,Other molluscs,Molluscs,Shellfish,NA,Grams,2019,Annual,ConV1,"ConV1: Conversion factors were applied to all or part of the data (i.e., whole fish to edible portion)"
